listing_id,address,city,state,zip_code,latitude,longitude,property_type,beds,baths,sqft,year_built,list_price_usd,list_status,listed_at
LIST-003150,5120 Summer Ln,Miami,FL,49360,25.604633,-80.347666,single-family,3,2,2389,1964,745000,sold,2026-02-21
LIST-003151,387 Ridge Blvd,New York,NY,59415,40.831793,-73.863925,condo,1,1,1225,1997,540000,active,2024-05-22
LIST-003152,5600 Oak Ct,New York,NY,44425,40.816422,-73.825531,condo,1,1,519,1911,200000,active,2025-04-13
LIST-003153,9710 Washington Dr,Chicago,IL,77056,42.00458,-87.753768,single-family,6,6,1777,1915,275000,withdrawn,2024-10-15
LIST-003154,5734 Valley Pl,Chicago,IL,98809,41.709939,-87.784981,townhouse,2,2,1696,1947,440000,sold,2025-12-28
LIST-003155,4435 Forest St,New York,NY,52825,40.653909,-74.036092,condo,3,3,1179,1993,730000,active,2026-03-03
LIST-003156,1687 Summer Ave,San Francisco,CA,44339,37.832522,-122.192287,condo,2,3,1074,1930,470000,withdrawn,2025-05-19
LIST-003157,783 Washington Ave,San Francisco,CA,59666,37.752368,-122.137935,single-family,6,6,1207,1960,645000,expired,2025-08-07
LIST-003158,3352 Autumn Ct,Los Angeles,CA,49666,33.930566,-118.234561,single-family,6,6,1624,1902,575000,sold,2025-07-20
LIST-003159,6831 Maple Ct,San Francisco,CA,96721,37.94245,-122.382685,townhouse,2,1,1729,1996,810000,sold,2026-01-31
LIST-003160,6793 Oak Ave,Los Angeles,CA,10390,33.936915,-118.083694,townhouse,2,1,1640,2014,785000,active,2024-06-15
LIST-003161,9194 Jefferson St,Los Angeles,CA,50404,34.095644,-118.391986,multi-family,4,3,3462,1944,1500000,sold,2026-04-21
LIST-003162,9351 Summer Dr,New York,NY,22749,40.611108,-74.098337,single-family,5,4,3148,1970,1740000,pending,2025-02-01
LIST-003163,3270 Lincoln Ave,San Francisco,CA,84153,37.84122,-122.545584,townhouse,4,3,1725,2000,920000,active,2025-09-10
LIST-003164,2552 Pine Way,Chicago,IL,98880,41.810692,-87.744934,condo,3,3,652,1951,145000,sold,2025-08-29
LIST-003165,8711 Lincoln Blvd,Austin,TX,77472,30.116925,-97.577081,townhouse,2,1,1612,1933,310000,active,2026-01-06
LIST-003166,398 Walnut Pl,Los Angeles,CA,15909,33.843854,-118.307979,condo,3,3,917,1925,315000,sold,2025-06-27
LIST-003167,9041 Pine Dr,Seattle,WA,43031,47.71756,-122.094229,single-family,6,5,1264,1966,425000,sold,2025-04-20
LIST-003168,6338 Pine Pl,Los Angeles,CA,23235,34.024015,-118.266054,condo,0,1,913,1901,245000,sold,2025-07-04
LIST-003169,8305 Cedar St,New York,NY,35205,40.723515,-74.00885,single-family,4,3,2060,2008,1235000,sold,2025-10-12
LIST-003170,4459 Ridge Ave,New York,NY,57335,40.638025,-74.210234,single-family,4,4,1814,1989,940000,active,2026-02-13
LIST-003171,8140 Autumn Ct,New York,NY,87176,40.674488,-74.242634,condo,3,4,1188,1924,500000,active,2024-08-22
LIST-003172,2230 Market Ct,San Francisco,CA,54929,37.816324,-122.490584,single-family,3,3,1989,1932,1020000,active,2025-03-12
LIST-003173,385 Cedar Ct,Miami,FL,37136,25.699375,-80.133077,condo,2,2,1602,1907,315000,active,2025-11-03
LIST-003174,3158 River Ln,Seattle,WA,94821,47.499537,-122.073062,single-family,5,4,1521,2015,570000,active,2025-11-16
LIST-003175,9371 Winter St,San Francisco,CA,77166,37.753131,-122.282301,townhouse,2,2,1699,1977,990000,pending,2024-10-03
LIST-003176,7310 Sunrise Blvd,Los Angeles,CA,29975,34.228453,-118.233791,condo,2,3,865,1982,280000,sold,2025-03-05
LIST-003177,9390 Madison Ave,San Francisco,CA,70367,37.586782,-122.405119,single-family,2,2,2387,1910,1190000,withdrawn,2025-11-27
LIST-003178,3258 Birch Ln,Los Angeles,CA,28052,33.928476,-118.294105,condo,2,3,848,1954,275000,sold,2024-08-18
LIST-003179,6300 Park Ave,San Francisco,CA,70156,37.578021,-122.387211,condo,1,1,1266,2014,655000,active,2026-04-22
LIST-003180,6231 Birch Way,Chicago,IL,23984,41.869235,-87.480864,single-family,4,3,2230,1966,590000,expired,2024-11-06
LIST-003181,4630 Hill Pl,Los Angeles,CA,50295,34.130637,-118.328536,single-family,2,2,2395,1926,630000,sold,2026-02-06
LIST-003182,395 Market Blvd,Chicago,IL,72707,41.990905,-87.781444,single-family,4,3,2129,1984,640000,active,2024-08-12
LIST-003183,5706 Maple Pl,Seattle,WA,20204,47.427548,-122.443544,single-family,5,4,1913,1985,770000,sold,2024-12-24
LIST-003184,666 Sunset Ave,Austin,TX,76326,30.120019,-97.899394,single-family,3,2,1573,1990,425000,active,2025-03-16
LIST-003185,2342 Birch Way,New York,NY,11076,40.67676,-73.777698,single-family,4,4,2285,1918,1025000,sold,2025-05-11
LIST-003186,1228 Forest Ct,New York,NY,24641,40.730284,-73.754056,condo,1,2,1196,1970,450000,pending,2024-10-12
LIST-003187,1123 Autumn Ave,Austin,TX,86027,30.176312,-97.919697,single-family,4,3,1951,1914,340000,expired,2026-01-17
LIST-003188,8460 River St,San Francisco,CA,58358,37.904492,-122.534447,single-family,6,6,2015,2016,1075000,active,2025-09-15
LIST-003189,7316 Pine Ln,Los Angeles,CA,86121,34.082775,-118.09909,townhouse,4,3,1446,1992,750000,sold,2025-11-27
LIST-003190,5036 Ridge St,Seattle,WA,75237,47.510983,-122.128166,single-family,2,1,2707,1982,1130000,sold,2024-06-22
LIST-003191,8836 Winter Ct,San Francisco,CA,16836,37.862783,-122.6366,condo,2,3,1023,1977,640000,sold,2025-03-29
LIST-003192,4857 Sunset Pl,Miami,FL,67741,25.905108,-80.048314,single-family,2,1,2507,1908,650000,sold,2025-11-08
LIST-003193,8529 Cedar Way,Los Angeles,CA,77696,34.195563,-118.274029,condo,2,2,886,1931,320000,sold,2025-09-10
LIST-003194,499 Summer Pl,Seattle,WA,67433,47.57818,-122.145624,condo,2,3,1150,1998,545000,pending,2025-09-27
LIST-003195,4305 Cedar Blvd,Chicago,IL,73561,41.689233,-87.59156,single-family,2,1,1705,2023,420000,expired,2024-06-25
LIST-003196,2673 Park Ave,Seattle,WA,58067,47.418075,-122.503692,single-family,3,2,1674,1948,550000,active,2024-06-10
LIST-003197,2225 Autumn Blvd,Denver,CO,30244,39.620587,-105.021526,single-family,3,2,1975,2012,705000,active,2024-12-26
LIST-003198,1760 Summer Ln,San Francisco,CA,18087,37.762235,-122.319052,single-family,4,3,2426,1905,970000,pending,2024-08-30
LIST-003199,3206 Autumn Blvd,Denver,CO,85097,39.63472,-105.122647,single-family,3,2,2175,1973,540000,active,2024-07-31
LIST-003200,8527 Ridge Ln,San Francisco,CA,54014,37.604562,-122.305254,single-family,5,4,2237,2016,1470000,sold,2025-12-18
LIST-003201,8065 River St,Austin,TX,80486,30.20329,-97.687119,condo,2,3,1158,1904,265000,sold,2024-05-26
LIST-003202,9878 River Pl,Los Angeles,CA,71112,33.865676,-118.104615,single-family,3,3,2021,2007,840000,sold,2026-02-04
LIST-003203,8124 Oak Ln,Chicago,IL,33348,41.79367,-87.689002,single-family,6,5,1950,1934,440000,active,2026-03-30
LIST-003204,8311 Lincoln Dr,Los Angeles,CA,88309,34.244351,-118.175926,single-family,3,3,2295,1918,755000,active,2026-04-24
LIST-003205,3506 Madison St,Austin,TX,79440,30.225211,-97.567803,single-family,5,5,2999,2013,1005000,sold,2026-03-04
LIST-003206,2703 Birch Dr,San Francisco,CA,57724,37.79021,-122.350118,condo,1,1,1354,1974,610000,active,2024-10-20
LIST-003207,4576 Cedar Blvd,Seattle,WA,42813,47.590047,-122.14012,condo,0,1,1109,1935,365000,sold,2025-07-01
LIST-003208,2177 Cedar Ln,Seattle,WA,84816,47.600479,-122.542147,single-family,4,4,2485,1959,910000,active,2025-07-31
LIST-003209,6018 Ridge Ln,Austin,TX,94999,30.220061,-97.695303,condo,0,1,1043,1919,275000,sold,2025-09-27
LIST-003210,548 Park St,San Francisco,CA,70083,37.784178,-122.665597,single-family,5,4,1895,2010,905000,sold,2025-03-18
LIST-003211,8813 Winter Way,Los Angeles,CA,62064,34.119538,-118.398472,single-family,5,5,2576,1985,955000,pending,2026-01-18
LIST-003212,1177 Winter Ave,New York,NY,62987,40.658059,-74.05387,townhouse,3,2,1660,1993,740000,sold,2025-10-05
LIST-003213,2152 Washington Blvd,San Francisco,CA,28299,37.693013,-122.248625,single-family,6,6,1943,2023,1280000,sold,2024-12-13
LIST-003214,7949 Elm Blvd,New York,NY,63112,40.707707,-73.85855,condo,2,2,928,1961,510000,pending,2025-05-16
LIST-003215,3303 Summer Dr,Austin,TX,47045,30.455987,-97.847482,townhouse,4,4,1638,1974,455000,active,2025-09-27
LIST-003216,8891 Maple Pl,Seattle,WA,94469,47.668181,-122.458161,single-family,6,6,2139,2009,850000,sold,2025-02-22
LIST-003217,103 Washington Blvd,Chicago,IL,12065,41.888526,-87.434948,single-family,3,3,1531,1978,325000,sold,2026-01-23
LIST-003218,9328 Hill Blvd,Chicago,IL,33140,41.897126,-87.485449,condo,2,3,1127,1914,185000,sold,2025-04-15
LIST-003219,4049 River Dr,Chicago,IL,42293,42.064123,-87.646526,condo,2,2,1017,2005,265000,sold,2025-08-18
LIST-003220,6833 Pine St,San Francisco,CA,75842,37.720883,-122.562398,single-family,6,6,2410,2000,1750000,sold,2025-08-19
LIST-003221,2091 Elm Pl,Chicago,IL,49601,41.879269,-87.845003,condo,0,1,946,1992,205000,active,2024-11-25
LIST-003222,3911 Birch Way,Los Angeles,CA,51336,33.964018,-118.155323,single-family,3,2,1792,1922,495000,active,2026-01-12
LIST-003223,8966 River Blvd,San Francisco,CA,18977,37.723493,-122.479331,condo,1,1,1291,1912,440000,sold,2025-01-18
LIST-003224,5597 Sunset Way,Miami,FL,10609,25.659418,-80.266799,single-family,2,2,1848,1925,530000,sold,2025-11-12
LIST-003225,9403 Cedar Ave,Miami,FL,69437,25.611813,-80.080375,condo,3,4,947,1927,315000,active,2024-05-03
LIST-003226,1047 River Pl,Denver,CO,76661,39.632621,-104.736739,single-family,2,1,1449,2019,410000,sold,2025-09-29
LIST-003227,6207 Ridge Ln,New York,NY,34088,40.588039,-74.229004,single-family,6,6,2854,2005,1450000,sold,2024-06-17
LIST-003228,2550 Valley Ave,Chicago,IL,99111,41.929479,-87.848205,condo,2,3,954,1985,185000,active,2026-03-21
LIST-003229,1774 Autumn Pl,Miami,FL,49520,25.790436,-80.098545,single-family,5,4,1975,1923,450000,sold,2025-10-10
LIST-003230,522 Market Blvd,Los Angeles,CA,69467,33.972834,-118.413253,townhouse,4,4,1391,2017,560000,sold,2024-07-20
LIST-003231,3574 Park Ct,Chicago,IL,52287,41.88971,-87.447627,condo,0,1,1149,1912,170000,pending,2025-11-23
LIST-003232,6247 Hill Dr,Austin,TX,18455,30.210214,-97.993318,multi-family,4,2,3667,1956,1125000,sold,2025-09-04
LIST-003233,6730 Jefferson Blvd,Austin,TX,49674,30.18747,-97.839224,condo,2,2,1270,1981,350000,sold,2025-01-07
LIST-003234,5688 Sunset Ave,Austin,TX,77137,30.197936,-97.683327,single-family,6,5,3468,1943,940000,sold,2024-09-12
LIST-003235,1759 Valley Way,Austin,TX,88239,30.406751,-97.790976,multi-family,8,6,1883,1954,525000,pending,2024-12-14
LIST-003236,1349 Forest Ave,Los Angeles,CA,48114,34.170138,-118.140535,single-family,6,5,836,1914,295000,sold,2025-10-20
LIST-003237,7937 Maple Ct,Seattle,WA,75294,47.602865,-122.297661,single-family,2,1,2115,2006,770000,sold,2024-08-07
LIST-003238,16 Market Ct,Chicago,IL,87963,41.725934,-87.425096,single-family,2,2,1034,1913,190000,sold,2025-12-16
LIST-003239,7281 Jefferson Pl,Chicago,IL,23856,42.028879,-87.646024,single-family,3,3,1990,1921,415000,active,2025-12-09
LIST-003240,5654 Hill Ave,Los Angeles,CA,28850,33.877545,-118.324416,condo,3,3,1477,1901,515000,sold,2025-08-15
LIST-003241,7645 Birch Ct,Seattle,WA,16404,47.645896,-122.516226,single-family,2,1,2815,1969,1195000,withdrawn,2024-11-28
LIST-003242,6437 Walnut Ct,Seattle,WA,18101,47.495124,-122.266881,condo,0,1,1404,1911,360000,pending,2025-09-25
LIST-003243,5067 Walnut Way,Austin,TX,73726,30.21389,-97.74677,condo,1,1,907,2020,245000,sold,2025-03-29
LIST-003244,9440 Birch Blvd,Denver,CO,61355,39.616302,-104.808475,condo,3,3,1072,1959,275000,sold,2025-06-02
LIST-003245,3486 Mission Way,Los Angeles,CA,67307,34.232891,-118.259829,single-family,5,5,1771,1963,550000,sold,2024-07-30
LIST-003246,2114 Washington Ln,Chicago,IL,75870,42.00671,-87.654682,condo,2,2,1189,1954,290000,sold,2025-01-17
LIST-003247,3603 Pine Ln,Denver,CO,90772,39.774353,-105.124876,condo,3,3,836,1980,215000,sold,2024-10-06
LIST-003248,6389 Birch Ln,New York,NY,85994,40.697007,-73.757417,townhouse,3,2,1654,1939,760000,expired,2024-05-26
LIST-003249,333 Walnut Way,New York,NY,70980,40.872351,-74.071373,single-family,2,1,3130,1920,1340000,sold,2025-09-07
LIST-003250,8013 Park Ave,Los Angeles,CA,84755,33.940382,-118.117537,condo,1,2,1173,1957,495000,sold,2025-04-08
LIST-003251,6696 Cedar Way,Austin,TX,39945,30.271969,-97.742113,condo,2,2,1233,2008,335000,sold,2026-02-02
LIST-003252,3460 Washington St,Austin,TX,51642,30.239525,-97.87526,single-family,2,2,2042,1972,460000,active,2024-08-20
LIST-003253,6074 Park Blvd,San Francisco,CA,17184,37.66854,-122.247928,single-family,2,1,891,2006,620000,active,2025-07-19
LIST-003254,4649 Valley Blvd,Los Angeles,CA,59380,33.997305,-118.424959,single-family,6,5,2567,1944,905000,sold,2024-12-30
LIST-003255,879 Jefferson Blvd,Miami,FL,48136,25.788186,-80.07502,townhouse,4,3,2299,1943,545000,withdrawn,2024-10-08
LIST-003256,6008 Mission Dr,Los Angeles,CA,86238,34.128253,-118.160166,condo,3,3,699,2001,270000,sold,2024-11-21
LIST-003257,7446 Cedar Blvd,New York,NY,92638,40.823516,-74.071779,multi-family,7,5,4878,1926,1735000,sold,2024-10-29
LIST-003258,6173 Sunset Ave,Miami,FL,38801,25.803771,-80.255549,single-family,5,5,977,2013,360000,active,2024-09-06
LIST-003259,112 Winter Blvd,Austin,TX,99119,30.34938,-97.932637,single-family,2,2,2492,1969,680000,sold,2025-07-23
LIST-003260,3110 Lake Ln,Miami,FL,19110,25.647895,-80.030735,condo,2,3,1000,1945,290000,active,2024-06-19
LIST-003261,3704 Pine Pl,New York,NY,91658,40.773054,-73.822885,single-family,6,5,2668,1984,1105000,sold,2024-11-20
LIST-003262,6175 Washington Dr,Chicago,IL,72817,41.865436,-87.391641,single-family,2,2,3028,1983,655000,sold,2025-12-17
LIST-003263,5252 Walnut Ln,Chicago,IL,60331,41.982223,-87.674493,condo,0,1,1302,1928,230000,sold,2025-04-11
LIST-003264,5663 Summer Way,Denver,CO,83051,39.761749,-104.929958,single-family,5,4,1544,1966,445000,sold,2024-10-30
LIST-003265,4450 Oak Way,Austin,TX,28507,,,townhouse,4,3,1552,1939,375000,pending,2025-08-05
LIST-003266,5387 Washington St,San Francisco,CA,95422,37.705699,-122.646177,townhouse,3,3,1393,2024,760000,active,2024-07-19
LIST-003267,7985 Birch Ave,San Francisco,CA,16846,37.772671,-122.670614,condo,1,1,1957,1922,665000,active,2025-11-13
LIST-003268,3526 Sunset St,San Francisco,CA,24997,37.776207,-122.529812,condo,1,1,1241,2004,855000,pending,2025-02-02
LIST-003269,2865 Cedar Blvd,Chicago,IL,79800,41.754418,-87.762452,condo,1,2,1287,1944,230000,pending,2025-04-05
LIST-003270,6031 River Way,Denver,CO,93753,39.857709,-104.880308,single-family,4,3,2154,1973,715000,pending,2024-09-15
LIST-003271,3418 Winter Pl,Seattle,WA,49131,47.660825,-122.355977,condo,2,2,1724,1972,580000,active,2025-12-05
LIST-003272,5117 Sunrise Ct,Seattle,WA,81224,47.511024,-122.288042,condo,1,2,1230,1953,510000,sold,2025-01-30
LIST-003273,9530 Forest Ln,Seattle,WA,70812,47.536889,-122.503543,condo,3,3,932,2010,365000,sold,2025-03-04
LIST-003274,2724 Forest Ln,New York,NY,69817,,,condo,2,2,1446,2011,960000,pending,2025-05-26
LIST-003275,3017 Madison Way,Los Angeles,CA,61084,33.92193,-118.386462,single-family,6,6,2210,1950,770000,active,2025-08-31
LIST-003276,5492 Elm Ave,San Francisco,CA,90549,37.668495,-122.342649,condo,2,3,853,2002,535000,active,2025-09-09
LIST-003277,5321 Summer Ave,Los Angeles,CA,74567,34.084193,-118.007462,single-family,6,5,1992,2025,1150000,sold,2026-03-29
LIST-003278,9190 Washington Dr,New York,NY,53097,40.593856,-73.969924,condo,3,3,1653,1940,745000,active,2025-08-07
LIST-003279,5702 Hill Way,Austin,TX,18721,30.29468,-97.553022,condo,1,2,1263,1977,365000,sold,2025-08-21
LIST-003280,1087 Jefferson Ave,New York,NY,84886,40.56648,-74.146338,single-family,3,2,1722,1983,915000,active,2024-05-06
LIST-003281,1587 Oak Way,Denver,CO,83994,39.62899,-105.063514,single-family,2,2,3214,1954,740000,sold,2024-05-20
LIST-003282,5943 Washington Pl,Austin,TX,18073,30.386715,-97.747192,single-family,5,5,2708,1979,795000,sold,2024-11-26
LIST-003283,1481 Madison Blvd,Los Angeles,CA,76705,34.040248,-118.04824,condo,2,3,1083,1902,350000,active,2025-10-07
LIST-003284,5491 Cedar St,Denver,CO,58924,39.558358,-104.834898,single-family,2,1,1737,1970,470000,pending,2024-05-28
LIST-003285,6952 Lincoln Ln,Chicago,IL,99360,41.955619,-87.806063,condo,0,1,1444,1974,430000,sold,2024-05-24
LIST-003286,5908 Lincoln Way,San Francisco,CA,88767,37.854342,-122.646645,single-family,6,5,1209,2000,835000,active,2026-02-18
LIST-003287,4135 Washington St,Denver,CO,83839,39.651498,-104.963314,single-family,5,5,2569,2007,870000,sold,2025-02-26
LIST-003288,454 Washington Ln,Seattle,WA,20086,47.574044,-122.339261,single-family,5,5,1692,1902,360000,sold,2025-01-31
LIST-003289,3293 Walnut Pl,Los Angeles,CA,93200,34.082021,-118.448722,condo,2,2,640,1976,225000,active,2025-01-24
LIST-003290,54 Cedar Ave,Los Angeles,CA,79303,33.981167,-118.48179,single-family,2,2,2279,1993,990000,sold,2025-10-31
LIST-003291,3862 Elm Ln,Chicago,IL,36481,41.990505,-87.824251,condo,0,1,1134,1941,285000,withdrawn,2024-10-09
LIST-003292,8364 Sunrise St,San Francisco,CA,41455,37.988533,-122.398211,single-family,2,2,2775,1962,1440000,sold,2025-03-20
LIST-003293,3929 Park Ave,Miami,FL,48501,25.830054,-79.992904,townhouse,2,2,2157,1923,695000,pending,2025-06-08
LIST-003294,2323 Market Way,Chicago,IL,14507,41.993634,-87.781579,condo,3,3,480,1975,110000,active,2025-12-11
LIST-003295,3666 Mission Ave,New York,NY,95652,40.885221,-73.9847,condo,1,1,1223,1912,455000,sold,2025-06-23
LIST-003296,1498 Sunrise Dr,Los Angeles,CA,32356,34.026727,-118.055482,single-family,3,3,2512,2007,1035000,sold,2025-07-20
LIST-003297,9070 Lake Ln,Los Angeles,CA,73767,33.837769,-118.277314,single-family,6,6,2111,1980,1010000,sold,2025-08-20
LIST-003298,7498 Winter Ct,Seattle,WA,27395,47.557919,-122.269267,single-family,2,1,1914,1921,455000,active,2024-07-22
LIST-003299,1655 Cedar Dr,Seattle,WA,15744,47.480927,-122.54591,condo,1,2,1173,1996,515000,sold,2025-01-14
LIST-003300,9602 Lincoln Ln,Los Angeles,CA,79027,33.897223,-118.061237,townhouse,4,3,1515,1903,470000,sold,2024-07-04
LIST-003301,5033 Birch Ave,Los Angeles,CA,47859,34.019369,-118.462416,single-family,6,5,2417,2007,900000,sold,2024-06-12
LIST-003302,6901 Spring Way,Seattle,WA,49460,47.622367,-122.132907,single-family,2,1,2487,2004,970000,active,2024-12-07
LIST-003303,291 Jefferson Dr,Denver,CO,59664,39.787502,-105.191273,condo,1,2,996,1965,275000,sold,2024-12-18
LIST-003304,9993 Washington Pl,New York,NY,39335,40.824628,-74.023507,single-family,6,5,1412,1919,435000,withdrawn,2024-07-16
LIST-003305,1903 Elm Way,Los Angeles,CA,29871,33.929731,-118.374424,single-family,5,5,2079,1994,730000,pending,2026-02-09
LIST-003306,7469 Birch St,New York,NY,28015,40.936698,-74.003216,single-family,6,6,800,1935,365000,active,2025-05-04
LIST-003307,9111 Sunrise Pl,Seattle,WA,89184,47.431365,-122.518515,single-family,5,5,2283,1954,695000,active,2026-04-13
LIST-003308,8956 Autumn Blvd,Los Angeles,CA,57933,34.171017,-118.01991,multi-family,8,7,3108,2017,1450000,expired,2025-04-23
LIST-003309,8323 Lincoln Ave,New York,NY,78592,40.831089,-73.763084,single-family,6,5,2418,1947,1225000,sold,2025-07-07
LIST-003310,43 Forest Ln,Denver,CO,40821,39.804387,-105.256843,condo,2,3,610,1915,135000,sold,2025-07-10
LIST-003311,216 Ridge St,Los Angeles,CA,88091,33.896863,-118.35978,condo,2,3,1173,1936,415000,sold,2024-07-16
LIST-003312,1337 Market Pl,Miami,FL,14185,25.666211,-80.399825,single-family,4,4,1732,1935,560000,sold,2025-12-21
LIST-003313,3927 Lincoln St,Los Angeles,CA,43356,34.076762,-118.079629,single-family,3,3,1619,1985,670000,expired,2024-12-24
LIST-003314,1289 Oak Blvd,New York,NY,66580,40.76401,-73.929012,townhouse,2,1,1211,1963,585000,sold,2025-07-31
LIST-003315,9357 Lincoln Ave,Los Angeles,CA,14891,34.127231,-118.249819,townhouse,4,4,1465,1935,455000,sold,2024-09-15
LIST-003316,933 Cedar St,Los Angeles,CA,63174,33.855264,-118.30542,single-family,6,5,2165,1963,830000,pending,2025-03-28
LIST-003317,411 Oak St,San Francisco,CA,71780,37.891595,-122.444229,condo,3,3,1513,1916,565000,pending,2025-01-19
LIST-003318,7399 Mission Ave,Los Angeles,CA,41034,34.052726,-118.495831,single-family,4,4,2422,1974,1090000,expired,2025-09-12
LIST-003319,6679 Walnut Pl,Austin,TX,80248,30.32058,-97.925755,single-family,2,1,2127,1922,380000,sold,2024-06-30
LIST-003320,6246 Birch Dr,New York,NY,21328,40.810836,-73.894531,single-family,6,6,2285,1995,1370000,expired,2025-11-11
LIST-003321,4574 Sunrise Ct,Seattle,WA,61552,47.505219,-122.197685,single-family,4,4,1942,1919,605000,pending,2026-02-19
LIST-003322,3352 Sunset Blvd,Los Angeles,CA,46980,34.002125,-118.28873,single-family,4,4,1782,1926,555000,active,2025-12-02
