target_id,mission,ra_deg,dec_deg,stellar_mag,stellar_teff_k,stellar_radius_rsun,period_days,transit_depth_ppm,transit_duration_hr,planet_radius_rearth,equilibrium_temp_k,snr,disposition,discovery_year
TIC-744858687,TESS,201.74742,89.22068,8.0,4521,0.864,8.467,69,2.0,1.01,-1,23.5,candidate,2018
TIC-345394298,TESS,175.20801,-14.16867,12.12,6605,1.236,5.82,53,2.46,0.88,1797,15.0,candidate,2019
KIC-245500724,K2,192.34115,-63.86934,11.09,5386,1.011,14.244,896,2.68,3.01,677,38.1,candidate,2014
KIC-7823350,Kepler,108.76629,-11.45579,13.37,5582,1.176,29.836,618,6.33,2.83,752,30.6,confirmed,2009
TIC-817169736,TESS,219.8302,77.63653,13.56,5446,1.055,2.338,494,2.14,2.54,1512,24.3,false_positive,2020
KIC-8855272,Kepler,297.75987,-58.89535,15.04,5587,1.056,4.79,975,2.19,3.67,1243,42.1,candidate,2014
TIC-412398398,TESS,240.15692,37.86164,13.77,5268,0.957,1.839,277,1.26,1.92,1607,42.7,candidate,2024
TIC-589645393,TESS,159.4789,-69.20751,14.68,6279,1.251,1.148,254,1.36,2.81,1745,18.4,confirmed,2023
KIC-8529530,Kepler,257.46298,0.16395,15.52,5440,0.928,16.861,532,4.27,2.15,712,44.0,false_positive,2011
KIC-5497702,Kepler,305.95851,-41.75339,12.16,3681,0.619,10.606,620,1.57,1.66,485,44.0,candidate,2015
TIC-651196875,TESS,285.72794,-72.35549,13.01,4569,0.872,6.317,810,1.85,3.04,777,46.9,confirmed,2021
TIC-398356129,TESS,276.43697,-47.22464,13.92,6031,0.993,20.591,564,4.3,2.42,721,48.0,candidate,2020
TIC-882099940,TESS,55.68041,58.68137,12.4,3697,0.654,10.379,790,1.78,2.07,351,65.3,candidate,2022
KIC-244891315,K2,321.03061,-46.01349,13.33,3295,0.499,21.898,2545,1.92,3.01,200,61.2,candidate,2017
KIC-6374019,Kepler,108.66395,-18.74148,10.04,6463,1.283,57.087,201,6.21,2.39,824,36.9,candidate,2013
TIC-425807010,TESS,3.40107,-71.63263,10.23,6259,1.195,30.992,96,8.3,1.27,1008,26.8,candidate,2024
TIC-937970506,TESS,309.30373,64.90836,14.58,6710,1.145,15.788,208,4.78,1.79,945,48.8,candidate,2024
TIC-532344443,TESS,8.28818,-62.16544,11.34,3808,0.801,74.532,986,3.43,2.55,270,31.2,false_positive,2024
KIC-5726710,Kepler,63.19489,-14.92331,8.49,6553,1.3,15.847,285,6.7,2.8,1066,49.6,candidate,2014
KIC-11912353,Kepler,62.31572,-37.51203,14.03,4839,0.99,0.674,284,1.0,1.7,1997,44.2,confirmed,2014
TIC-47879212,TESS,238.43823,60.53985,9.35,5250,0.865,43.361,3156,5.31,4.71,450,46.3,candidate,2021
TIC-869334268,TESS,48.51884,22.87471,13.91,5863,1.016,5.614,676,1.37,3.57,1196,24.5,candidate,2021
KIC-4242950,Kepler,42.66122,-74.01115,14.05,5887,1.098,5.244,1948,2.07,4.88,1197,52.4,false_positive,2010
TIC-928852540,TESS,61.72502,-74.48061,14.71,4531,0.853,25.535,1184,3.85,2.81,514,37.1,candidate,2024
KIC-7387593,Kepler,3.43506,-5.2447,12.91,5297,1.054,196.845,135,8.04,1.28,411,35.8,candidate,2010
KIC-11277246,Kepler,62.9083,28.16676,9.9,5494,1.067,25.689,1220,2.57,4.11,768,27.4,candidate,2009
KIC-5544932,Kepler,45.68361,42.7049,13.25,6644,1.239,13.031,1976,3.79,6.19,1273,71.7,confirmed,2012
KIC-11331560,Kepler,209.78861,-44.90341,15.21,5292,0.959,14.327,1027,2.69,3.43,700,51.1,candidate,2012
KIC-211195683,K2,0.65985,-68.50419,13.87,5503,0.944,5.168,5772,3.45,6.67,1112,55.0,confirmed,2018
KIC-4720323,Kepler,312.07828,-71.44217,12.67,4879,1.031,4.74,871,2.04,3.6,1088,55.8,candidate,2012
TIC-880780205,TESS,246.82565,1.88105,8.06,5065,0.86,2.46,138,1.14,1.04,1046,37.8,false_positive,2023
KIC-227441404,K2,214.70217,-50.31132,14.73,5518,0.943,44.471,677,9.01,2.82,519,40.2,candidate,2015
TIC-949742553,TESS,9.16049,-19.21634,9.59,3428,0.454,18.488,3261,1.81,2.7,218,58.5,candidate,2018
TIC-171186558,TESS,293.59826,-54.12193,12.81,3777,0.604,34.326,405,1.97,1.33,202,39.7,false_positive,2023
KIC-250183993,K2,15.12573,-87.75013,10.87,5488,0.874,55.769,3975,4.72,5.72,469,60.3,candidate,2015
KIC-5870035,Kepler,142.06414,-54.71917,8.85,5072,0.833,27.917,1408,2.06,3.4,505,51.8,candidate,2018
KIC-7221684,Kepler,23.77087,56.31764,9.16,3490,0.503,142.305,988,4.52,1.57,200,35.0,confirmed,2018
KIC-9250351,Kepler,273.60945,35.15032,11.27,6599,1.165,66.718,50,6.26,0.55,568,16.3,false_positive,2014
KIC-1714059,Kepler,266.78669,-68.90695,16.72,4579,0.874,2.598,253,1.5,1.55,822,33.6,confirmed,2015
KIC-11034425,Kepler,184.82515,-1.74568,13.04,5724,0.751,46.06,604,4.49,1.67,372,23.7,confirmed,2014
KIC-1083157,Kepler,357.58872,83.93984,11.24,6332,1.243,48.751,399,6.9,2.59,836,37.9,candidate,2014
KIC-2505496,Kepler,201.00855,-9.26153,8.0,5812,0.86,96.436,203,6.96,1.26,468,41.7,candidate,2011
KIC-218576801,K2,108.18815,-74.76761,13.25,6262,1.104,21.198,565,2.96,3.28,883,31.0,confirmed,2018
TIC-727323128,TESS,143.38349,38.4524,11.99,3803,0.791,16.373,990,2.24,2.41,438,58.3,candidate,2018
TIC-142794920,TESS,245.15563,-35.09358,12.82,6701,1.287,28.52,565,4.17,3.55,1062,52.2,candidate,2024
KIC-6023327,Kepler,150.12902,36.29886,11.19,5741,1.066,57.943,724,2.31,2.82,432,40.8,confirmed,2012
TIC-952800298,TESS,354.26716,-76.19508,9.74,4992,0.812,6.261,160,2.7,1.18,640,31.1,candidate,2024
TIC-654090102,TESS,180.03324,52.13574,10.71,3596,0.4,6.106,5802,1.0,3.69,289,58.7,candidate,2023
KIC-5860628,Kepler,337.82554,37.93987,17.82,4107,0.852,8.506,1059,2.55,2.84,729,50.5,confirmed,2015
KIC-216218025,K2,77.41184,5.99961,16.78,3169,0.624,18.598,1573,1.57,2.55,303,70.4,confirmed,2018
KIC-7840640,Kepler,347.72946,23.83812,11.09,5694,0.966,1.012,6868,1.39,9.51,1658,72.9,confirmed,2011
KIC-4887265,Kepler,341.33155,-69.01853,12.65,3144,0.538,63.709,1289,3.07,2.43,200,48.4,candidate,2018
TIC-460424342,TESS,311.7492,-89.23516,12.07,3553,0.435,199.807,1922,3.78,2.53,200,46.0,candidate,2018
KIC-5904833,Kepler,52.57699,-64.86781,10.7,6181,1.2,7.541,1306,3.48,4.93,1444,57.2,confirmed,2018
KIC-225774825,K2,81.70237,-31.38473,8.0,3855,1.077,13.172,413,5.45,2.68,630,42.9,confirmed,2016
KIC-8024324,Kepler,44.05831,8.42594,8.0,6417,1.257,25.519,8551,4.75,11.52,909,44.6,false_positive,2009
KIC-4008126,Kepler,359.70943,-63.47243,14.85,6555,1.283,12.694,50,5.22,0.85,1110,5.0,candidate,2010
KIC-12115246,Kepler,164.94459,67.39439,12.92,5071,0.951,16.033,292,3.15,1.85,656,47.0,candidate,2012
KIC-10003167,Kepler,319.34667,-24.5232,9.18,6555,1.223,67.287,114,,1.61,604,32.7,confirmed,2014
TIC-596624604,TESS,251.35677,71.37301,11.34,5613,1.084,3.725,104,1.4,1.25,1653,16.7,candidate,2019
KIC-5974383,Kepler,212.17977,-88.92303,11.45,3826,0.882,8.982,852,2.54,2.57,547,48.9,candidate,2014
TIC-744736224,TESS,341.0353,71.91477,11.09,3448,0.591,3.63,1228,1.76,2.0,438,47.2,candidate,2018
KIC-5607903,Kepler,215.16993,-67.1297,15.01,5319,0.832,9.97,261,2.98,1.32,649,33.5,candidate,2013
TIC-93193427,TESS,64.92523,57.75613,12.87,3713,0.679,1.041,3683,1.0,4.09,896,71.3,candidate,2019
TIC-969467184,TESS,249.58993,-30.95279,14.59,5104,0.949,6.042,598,2.27,2.69,1141,48.9,candidate,2019
TIC-594756250,TESS,131.39262,79.14492,14.8,4337,0.892,131.965,100,2.72,0.92,273,27.9,confirmed,2019
KIC-3924937,Kepler,347.57514,-51.30801,13.69,6453,1.256,123.797,345,7.39,2.56,491,50.4,false_positive,2010
KIC-9992168,Kepler,230.25938,80.38914,13.93,7246,1.179,4.323,243,1.89,1.78,1914,45.1,candidate,2009
KIC-3902460,Kepler,30.98909,33.50733,13.63,3376,0.627,45.049,1220,3.45,2.37,210,40.9,confirmed,2010
KIC-1232389,Kepler,138.08151,54.66259,11.5,4599,0.821,16.183,84,,0.74,584,13.9,candidate,2012
KIC-220370214,K2,20.95191,-26.00326,12.23,5148,1.004,123.086,72,7.28,0.9,512,6.1,false_positive,2014
TIC-215069902,TESS,37.22436,-88.19029,15.92,4911,0.942,34.274,50,3.68,0.52,507,10.9,false_positive,2024
TIC-59137897,TESS,173.19217,-52.91509,8.06,5952,1.11,6.184,559,2.77,3.17,1227,29.3,candidate,2019
KIC-9250815,Kepler,195.10214,-82.15591,9.83,3551,0.678,100.748,451,4.15,1.52,200,45.2,confirmed,2012
KIC-1260805,Kepler,222.38865,69.15726,17.57,5715,0.942,16.755,167,2.9,1.2,737,28.6,confirmed,2014
TIC-921771416,TESS,260.71923,-81.28696,14.72,6164,1.129,29.726,770,4.56,3.45,733,31.4,candidate,2020
TIC-999612461,TESS,189.69793,-81.69569,15.98,3421,0.662,18.434,1776,3.58,2.81,246,42.1,candidate,2024
KIC-8437230,Kepler,200.14465,-65.52206,9.83,4142,0.978,3.837,531,2.72,2.67,851,33.6,candidate,2014
TIC-378824095,TESS,72.33083,-5.49281,13.5,5898,0.88,11.5,95,3.53,1.05,804,22.7,false_positive,2018
KIC-234626830,K2,168.95648,-12.00227,12.59,5813,0.789,8.339,408,1.15,2.06,943,33.2,candidate,2015
KIC-3855897,Kepler,225.67323,40.6119,13.36,3031,0.692,9.809,473,,2.07,289,18.9,candidate,2018
KIC-250064628,K2,237.67697,-52.18803,11.15,4044,0.849,113.468,35085,7.67,19.06,277,60.7,candidate,2017
KIC-3829607,Kepler,133.7545,84.9349,11.75,3283,0.516,9.981,1857,1.0,2.45,365,53.2,candidate,2014
KIC-8652971,Kepler,236.84076,23.87447,13.95,4426,0.966,11.537,481,2.95,2.3,591,59.7,false_positive,2012
KIC-8656196,Kepler,171.84651,-43.6452,13.69,4345,0.946,11.809,316,4.38,1.88,562,33.9,candidate,2012
KIC-5103189,Kepler,155.91245,12.42956,13.19,6677,1.039,18.182,3803,4.72,6.47,851,49.9,candidate,2018
KIC-217080000,K2,65.2765,-24.05515,9.22,3737,0.474,15.552,3579,1.87,3.46,294,46.9,candidate,2017
KIC-10087991,Kepler,134.16005,41.52936,12.67,4551,0.717,36.338,1441,3.09,3.2,269,58.0,candidate,2011
KIC-203331497,K2,128.23302,-68.12071,9.91,5897,0.96,23.249,837,3.45,2.96,602,29.7,confirmed,2015
TIC-828035666,TESS,209.62369,42.44361,8.94,5175,0.544,382.181,2517,6.81,2.67,200,38.9,confirmed,2021
TIC-235035407,TESS,237.09494,86.57743,12.17,6401,1.099,8.602,351,2.85,2.13,1241,32.0,candidate,2021
KIC-11643196,Kepler,299.66129,23.03509,13.86,3437,0.723,9.988,883,3.2,1.97,445,43.1,confirmed,2010
KIC-11910426,Kepler,300.46871,-3.75596,15.96,4356,0.925,28.129,61,3.71,0.86,523,44.6,candidate,2010
KIC-1853735,Kepler,3.83606,-70.06696,10.95,5354,1.148,27.032,202,6.13,1.69,662,34.8,false_positive,2013
KIC-235209523,K2,130.60715,-86.23908,10.7,6536,1.03,9.402,747,3.48,2.75,1237,45.0,candidate,2016
TIC-452324307,TESS,306.80302,-22.82316,10.49,5247,1.053,23.605,944,3.1,3.35,679,74.0,candidate,2021
KIC-7062727,Kepler,182.71847,29.3603,8.0,5102,0.803,2.455,314,1.12,1.4,1099,25.3,candidate,2010
TIC-94791059,TESS,198.54812,31.89962,8.0,5283,1.005,5.665,86,2.87,0.95,1137,37.6,candidate,2021
TIC-384460319,TESS,280.39993,54.71203,13.63,5040,0.848,7.967,166,1.96,1.19,699,27.7,confirmed,2022
TIC-980281992,TESS,207.71483,-37.32115,8.19,3000,0.595,5.07,512,1.0,1.27,406,28.9,candidate,2021
TIC-207166613,TESS,247.95379,32.33226,8.48,4724,0.643,35.916,2390,3.02,3.48,303,74.4,confirmed,2023
TIC-241036445,TESS,7.58689,75.06759,13.3,5986,0.96,2.946,130,2.31,1.29,1521,22.0,candidate,2023
KIC-5432557,Kepler,277.60199,-39.85727,16.63,4267,0.864,142.402,148,6.84,1.18,259,8.1,confirmed,2009
TIC-605719793,TESS,274.99295,66.81527,8.0,5719,1.111,10.909,531,4.54,2.77,1130,43.7,candidate,2024
TIC-39776292,TESS,264.46259,27.14164,14.59,7001,1.222,19.838,369,5.84,2.6,1187,53.3,confirmed,2022
KIC-7941965,Kepler,57.10433,17.12509,12.43,6490,1.4,21.103,76,4.05,1.23,1175,14.2,candidate,2010
KIC-5403423,Kepler,304.88867,-77.73973,11.77,3473,0.4,7.006,3991,1.53,2.77,267,35.0,false_positive,2013
KIC-6282294,Kepler,159.24693,-43.39343,13.31,5525,0.934,3.033,139,1.68,1.09,1281,38.1,confirmed,2016
KIC-8513509,Kepler,169.90582,-7.20314,11.93,5346,0.958,7.912,154,2.38,1.4,805,36.0,candidate,2011
KIC-1638243,Kepler,208.52718,-77.2113,8.0,5302,0.929,96.662,238,5.78,1.38,379,21.9,confirmed,2010
KIC-9979632,Kepler,227.55018,69.25573,13.78,4791,0.782,297.044,50,,0.5,202,32.5,candidate,2018
TIC-844655173,TESS,47.50147,-15.86074,13.31,5709,0.933,4.194,162,2.95,1.12,1271,49.3,confirmed,2024
TIC-960119108,TESS,232.89957,88.03189,11.36,5155,0.88,20.278,135,3.73,1.09,542,10.0,false_positive,2024
TIC-509679176,TESS,249.67921,46.15236,18.0,6524,1.114,4.9,200,2.23,1.91,1572,50.7,candidate,2018
KIC-8552795,Kepler,139.48254,6.95087,8.0,3426,0.47,25.584,152,2.24,0.66,218,5.0,false_positive,2014
TIC-655623188,TESS,328.34671,-49.11573,11.11,3138,0.547,1.833,252,1.26,1.03,470,10.8,candidate,2022
TIC-555623073,TESS,80.80938,-47.47924,8.77,5365,1.038,76.375,493,3.09,2.79,366,47.2,candidate,2023
TIC-534996556,TESS,72.78191,0.87146,8.43,5266,1.048,21.069,2250,4.82,4.82,815,50.2,false_positive,2022
TIC-76906417,TESS,204.01523,56.46275,9.13,5041,0.734,12.692,562,1.68,1.75,571,27.2,candidate,2022
TIC-447695626,TESS,43.79896,4.17814,14.72,5984,0.838,8.469,542,2.11,2.12,-1,42.4,confirmed,2022
KIC-220983630,K2,224.74473,69.64392,8.0,5303,1.106,6.776,1063,2.77,5.2,1069,70.7,candidate,2016
TIC-556442574,TESS,165.4614,5.5823,8.96,4998,0.875,9.93,201,2.25,1.5,781,26.6,candidate,2020
KIC-2119379,Kepler,277.96736,-15.51071,12.19,3001,0.54,12.133,1139,2.2,2.31,254,35.7,candidate,2010
KIC-6471099,Kepler,67.30477,60.50079,16.24,6560,1.073,49.604,108,5.99,1.29,666,32.5,candidate,2017
KIC-212318647,K2,110.71158,-49.55292,8.88,3016,0.619,118.163,1223,4.53,2.14,200,39.2,false_positive,2015
KIC-2285222,Kepler,286.15773,-85.63104,10.11,3476,0.515,22.701,607,2.58,1.33,225,39.9,confirmed,2017
KIC-4859919,Kepler,226.91134,19.47773,10.77,5746,1.196,40.042,593,7.66,2.94,666,29.1,confirmed,2014
KIC-5068790,Kepler,302.10732,43.62743,12.21,5280,0.997,10.14,1095,3.22,3.69,989,54.5,candidate,2011
TIC-834631249,TESS,248.79632,32.88213,10.24,6180,1.111,45.702,310,4.29,2.2,666,17.3,false_positive,2019
KIC-5564382,Kepler,6.49096,2.04177,8.69,4875,0.831,445.78,50,7.36,0.62,200,14.7,candidate,2016
KIC-7864980,Kepler,300.39918,51.073,11.42,7500,1.362,68.077,166,7.61,1.93,816,5.0,false_positive,2014
KIC-10622124,Kepler,307.12967,60.71162,12.94,5631,0.936,6.091,112,1.61,1.17,1120,39.7,candidate,2017
KIC-236492871,K2,191.5695,65.26071,10.67,6408,1.122,9.059,304,4.92,2.04,1237,44.1,candidate,2014
KIC-5727275,Kepler,258.11851,-39.69935,17.75,5772,1.055,2.968,264,1.97,1.7,1785,24.6,confirmed,2017
KIC-220659521,K2,352.23121,79.82598,11.84,4211,0.961,142.869,270,7.48,2.19,282,40.1,candidate,2016
TIC-843163176,TESS,112.10269,-89.00675,11.15,6151,1.096,6.953,809,2.69,3.04,1536,51.2,confirmed,2021
KIC-3254368,Kepler,312.13455,46.66658,12.02,5102,0.841,7.256,876,1.3,2.76,820,51.5,confirmed,2014
KIC-8991003,Kepler,242.11868,86.96908,14.97,4621,0.918,22.599,50,3.9,0.5,485,28.8,candidate,2011
KIC-3147504,Kepler,4.59426,-76.10792,13.1,6718,1.107,18.165,67,4.36,1.02,904,34.7,confirmed,2009
KIC-9981093,Kepler,120.82601,53.10217,14.19,6192,1.261,8.02,50,3.51,0.79,1209,14.9,candidate,2017
TIC-41211594,TESS,219.45296,-86.49371,12.33,4909,0.861,3.561,652,1.57,2.43,961,38.1,candidate,2024
KIC-211285863,K2,141.07952,66.40788,15.73,5856,1.059,1.995,720,1.69,2.84,1344,26.6,confirmed,2016
TIC-872909007,TESS,36.81115,1.18631,16.33,6025,1.129,29.251,106,7.76,1.27,657,31.4,candidate,2018
KIC-244258324,K2,85.1727,-71.41062,15.51,5596,1.026,4.163,8686,2.64,10.87,1502,96.0,candidate,2018
KIC-5589298,Kepler,294.30493,-60.93336,13.8,5277,1.027,5.958,1359,2.83,3.82,1147,28.2,candidate,2011
TIC-794490203,TESS,293.01951,-16.25407,13.54,5152,0.821,27.777,483,4.5,1.98,557,45.9,candidate,2019
KIC-1732063,Kepler,157.49291,-66.63091,10.33,5538,0.899,6.618,3338,2.15,5.97,853,55.1,confirmed,2013
KIC-2591428,Kepler,65.3602,-0.69618,11.41,5726,1.051,6.696,50,3.32,0.84,1080,28.1,false_positive,2018
KIC-6645328,Kepler,332.7304,5.6794,15.36,5142,0.816,4.566,813,2.17,2.23,1033,35.0,candidate,2017
TIC-310406931,TESS,128.44486,-43.61148,10.0,5152,0.926,9.134,493,2.6,2.04,696,35.7,candidate,2018
KIC-11778059,Kepler,41.59815,47.22886,13.1,5265,1.023,21.66,307,3.79,2.02,744,43.0,candidate,2010
KIC-211135197,K2,87.26951,-65.01777,10.34,3503,0.607,4.314,709,1.13,1.7,462,48.2,candidate,2018
TIC-863446898,TESS,157.56346,-39.66468,15.13,5732,1.095,1.952,50,1.99,0.5,2020,14.9,confirmed,2021
KIC-230461684,K2,234.03696,53.37786,16.83,6071,1.096,120.689,446,6.48,2.75,458,40.3,confirmed,2016
KIC-9779518,Kepler,40.40552,-70.61475,9.49,4388,0.763,99.876,391,3.24,1.89,200,43.6,false_positive,2018
KIC-8684760,Kepler,42.75865,36.47447,11.84,5111,0.71,9.669,469,2.05,1.53,642,25.0,confirmed,2009
TIC-818993262,TESS,317.31064,-70.92614,11.77,5588,1.009,3.142,297,2.46,1.93,1589,24.2,false_positive,2024
KIC-5045138,Kepler,168.05525,14.65851,11.46,7308,1.4,36.892,746,4.53,3.87,-1,66.2,confirmed,2015
KIC-4932313,Kepler,277.45448,-66.14162,12.16,3673,0.625,3.949,141,1.22,0.78,485,27.5,candidate,2014
TIC-301011644,TESS,105.35186,-59.54831,11.26,6281,1.298,55.689,831,8.52,4.37,887,12.1,false_positive,2024
TIC-941468562,TESS,63.3311,43.05581,10.78,3480,0.551,12.963,2118,1.44,2.81,286,68.3,candidate,2022
TIC-22129356,TESS,130.29524,-57.13954,10.3,6814,1.159,30.347,354,5.11,2.26,948,40.7,candidate,2022
KIC-8894816,Kepler,281.09724,-58.9412,8.0,6178,1.133,1.502,50,1.6,0.68,2500,7.4,false_positive,2018
TIC-835812316,TESS,178.44271,30.39751,12.89,4395,0.771,1.66,305,1.14,1.44,878,51.5,confirmed,2019
KIC-12796138,Kepler,97.80662,-0.24272,11.58,4927,0.703,1.161,1024,1.0,2.42,1226,22.7,candidate,2015
TIC-587979497,TESS,99.15153,59.00781,9.31,4098,0.995,21.919,50,4.57,0.79,569,14.0,candidate,2021
KIC-8002172,Kepler,103.11255,-54.50708,10.56,5472,1.063,2.966,92,2.46,1.07,1542,5.0,false_positive,2010
TIC-860642455,TESS,204.83451,25.31981,12.76,7434,1.284,4.868,515,2.94,2.89,2196,19.1,candidate,2019
KIC-227189249,K2,326.95976,-74.53841,14.11,6642,0.96,92.533,65,8.53,1.05,506,11.5,false_positive,2018
TIC-45712855,TESS,292.34337,-21.90162,15.78,6511,1.176,13.479,87,2.31,1.32,1156,22.9,confirmed,2021
TIC-256669959,TESS,203.50712,25.19647,12.44,5952,0.867,49.531,50,2.94,0.5,503,17.4,false_positive,2023
KIC-5611494,Kepler,233.83406,-39.01161,10.93,6865,1.258,43.391,273,5.32,2.13,683,34.5,confirmed,2016
KIC-6092529,Kepler,86.7026,20.48124,10.78,3613,0.573,1.809,5031,1.21,4.01,573,73.0,candidate,2018
KIC-4165481,Kepler,288.05899,-43.09629,8.0,5607,0.883,25.802,223,3.98,1.76,-1,23.9,false_positive,2015
KIC-9243573,Kepler,157.61389,60.47873,9.98,4788,0.815,10.503,709,2.55,2.41,697,55.0,false_positive,2015
TIC-127771748,TESS,286.7396,-51.20999,11.24,3627,0.548,59.616,1410,3.08,2.13,204,46.2,candidate,2020
TIC-484703431,TESS,168.10412,39.37903,10.85,6979,1.222,9.848,210,5.47,2.17,1514,12.8,candidate,2022
KIC-10957754,Kepler,359.96394,52.33835,10.52,5322,1.099,31.693,101,3.7,1.18,677,19.8,candidate,2016
KIC-4919490,Kepler,148.01046,-81.25953,10.5,5165,0.979,45.292,715,7.02,3.1,486,43.3,false_positive,2013
TIC-801706654,TESS,33.30775,61.94973,9.63,6110,1.088,12.755,204,6.32,2.62,960,5.0,false_positive,2020
TIC-239148530,TESS,291.57808,-58.57364,10.4,6361,1.189,6.749,118,4.29,1.54,1294,10.2,confirmed,2020
KIC-6456246,Kepler,298.39315,0.33138,16.28,5910,1.035,5.439,1121,3.91,3.94,1199,62.7,false_positive,2010
TIC-346413425,TESS,37.35194,19.20154,12.73,3481,0.536,15.747,624,1.65,1.51,218,40.5,candidate,2022
TIC-666216563,TESS,115.08684,43.28567,14.13,6448,1.279,5.407,257,2.86,2.05,1790,42.2,candidate,2019
TIC-766117782,TESS,120.66198,45.29856,14.64,3482,0.571,77.238,1636,3.0,2.41,200,58.3,candidate,2020
KIC-12012360,Kepler,44.84043,12.22679,14.29,6052,1.108,1.627,3122,2.04,7.58,2307,50.4,confirmed,2015
KIC-2585052,Kepler,9.92432,-75.64559,11.78,5772,0.934,16.243,146,3.84,1.23,736,30.3,candidate,2009
KIC-7331903,Kepler,35.30587,-25.99546,12.28,5906,1.052,2.554,2823,1.66,6.1,1816,66.7,confirmed,2009
KIC-10899660,Kepler,124.80877,45.11059,12.72,5666,0.994,42.412,726,6.09,2.98,469,32.3,confirmed,2016
KIC-1993549,Kepler,84.40941,15.77791,12.33,3657,0.572,22.465,255,2.7,0.95,314,23.8,candidate,2012
KIC-9567165,Kepler,340.95432,-31.99863,13.47,5024,0.517,4.698,515,1.36,1.44,708,16.7,candidate,2013
TIC-398361641,TESS,338.00051,-67.18859,11.46,4093,0.811,17.727,748,2.31,2.71,446,35.7,candidate,2018
KIC-217931669,K2,133.35288,-41.27714,11.03,5718,0.859,2.511,75,1.89,0.77,1449,29.3,candidate,2018
KIC-203881279,K2,109.12556,-55.93488,15.1,5993,1.073,5.438,636,2.49,2.57,1621,47.7,candidate,2018
KIC-5177238,Kepler,6.29594,-86.59755,11.44,3854,1.042,513.23,314,9.81,1.95,200,47.6,confirmed,2018
TIC-141684981,TESS,141.93125,-7.01591,13.86,4316,0.851,30.296,749,3.6,2.77,345,34.7,candidate,2019
KIC-8282215,Kepler,330.91772,-64.75765,10.94,3051,0.457,92.776,308,3.99,1.04,200,39.7,candidate,2013
TIC-929484681,TESS,300.41732,-49.34425,13.03,6498,1.172,28.971,171,5.24,1.65,988,19.8,candidate,2024
KIC-4147157,Kepler,61.51504,-85.44528,16.74,5393,0.954,38.831,1120,5.56,3.31,497,55.9,false_positive,2011
TIC-580329217,TESS,257.23266,52.93316,13.29,4492,0.822,28.737,1534,2.69,3.16,332,33.1,confirmed,2024
KIC-5370080,Kepler,41.81638,-24.14455,12.06,6037,1.231,4.758,51,2.78,0.91,1660,5.0,false_positive,2017
KIC-8008300,Kepler,79.95621,48.17262,13.31,3422,0.708,15.258,1525,2.32,3.11,377,45.6,confirmed,2013
TIC-661879244,TESS,74.99346,-89.35662,15.81,3158,0.666,16.78,368,2.78,1.48,343,38.8,candidate,2018
KIC-5724588,Kepler,167.96597,-81.68283,9.34,4682,0.599,50.389,3664,1.51,5.57,228,70.0,candidate,2011
KIC-7391277,Kepler,289.51364,12.03151,13.19,5313,1.026,45.222,1561,5.94,4.17,478,52.7,confirmed,2013
KIC-2944423,Kepler,168.30939,-68.66404,10.83,5120,0.848,9.223,205,1.32,1.41,1030,32.3,candidate,2014
KIC-9051126,Kepler,122.63553,-49.34063,12.45,5476,0.969,11.274,640,3.61,2.39,945,51.6,confirmed,2015
KIC-8335294,Kepler,359.57886,40.2593,11.84,5882,0.868,3.083,1407,1.96,2.96,1324,51.7,candidate,2011
KIC-7359512,Kepler,283.41084,2.31808,13.7,5529,1.01,2.595,9497,1.4,11.02,1404,61.5,candidate,2011
KIC-10355065,Kepler,42.52648,-59.8796,11.88,5627,0.988,20.251,542,3.13,2.37,782,31.6,false_positive,2013
TIC-291211307,TESS,220.23274,-25.82642,8.68,4629,0.841,105.179,687,3.82,2.54,312,57.8,confirmed,2024
KIC-3375985,Kepler,275.38581,24.65396,11.84,4655,1.116,19.74,211,3.59,1.78,727,13.2,false_positive,2016
TIC-280323687,TESS,156.91066,-77.91589,10.81,5144,0.799,7.7,882,2.05,2.73,718,57.9,candidate,2024
TIC-907723086,TESS,111.73589,-61.01542,9.0,6634,1.311,39.042,103,7.74,1.37,928,27.1,confirmed,2024
KIC-247725149,K2,198.02668,-72.24481,15.12,5116,0.841,23.259,186,3.7,1.2,572,26.2,candidate,2014
KIC-11464902,Kepler,201.18995,-6.95757,11.03,3267,0.78,6.21,620,1.49,2.29,465,41.0,candidate,2009
KIC-11403506,Kepler,357.28404,-3.8831,13.48,5073,0.767,50.44,4890,4.65,6.0,545,67.7,false_positive,2017
TIC-902932257,TESS,206.46229,11.58588,11.37,5675,1.02,10.618,748,5.04,3.14,1039,42.6,confirmed,2022
TIC-112184949,TESS,191.6292,-6.38686,15.21,6271,1.273,34.562,197,4.25,1.75,812,34.1,candidate,2019
KIC-6743539,Kepler,354.31359,-12.22049,9.34,5847,1.09,33.087,603,5.48,3.45,655,44.1,candidate,2015
KIC-8234317,Kepler,346.25192,6.71646,13.66,4629,0.844,14.683,3112,2.24,4.34,685,30.9,candidate,2012
KIC-2654118,Kepler,290.07871,84.17435,14.53,5313,1.094,23.373,159,5.81,1.31,777,36.4,confirmed,2011
