sale_id,listing_id,sale_date,sale_price_usd,days_on_market,agent_id,financing
SALE-002285,LIST-004675,2025-07-26,261000,74,AGT-0367,conventional
SALE-002286,LIST-002052,2025-01-09,674000,57,AGT-0529,fha
SALE-002287,LIST-002029,2024-11-28,399000,49,AGT-0119,conventional
SALE-002288,LIST-001385,2025-10-16,468000,70,AGT-0057,conventional
SALE-002289,LIST-000345,2025-11-28,378000,23,AGT-0185,conventional
SALE-002290,LIST-001368,2026-02-21,389000,46,AGT-0549,conventional
SALE-002291,LIST-004016,2026-02-12,773000,102,AGT-0456,va
SALE-002292,LIST-004387,2026-04-12,573000,7,AGT-0233,conventional
SALE-002293,LIST-002975,2024-07-24,1316000,83,AGT-0052,cash
SALE-002294,LIST-000443,2026-01-22,480000,1,AGT-0567,conventional
SALE-002295,LIST-002527,2024-09-19,661000,34,AGT-0692,conventional
SALE-002296,LIST-002101,2025-03-22,631000,37,AGT-0251,va
SALE-002297,LIST-004722,2025-07-16,334000,51,AGT-0158,conventional
SALE-002298,LIST-000377,2025-10-02,556000,75,AGT-0711,va
SALE-002299,LIST-003881,2024-08-30,335000,50,AGT-0264,conventional
SALE-002300,LIST-001424,2024-09-16,424000,24,AGT-0706,va
SALE-002301,LIST-003690,2024-07-07,648000,34,AGT-0049,fha
SALE-002302,LIST-004283,2024-07-22,750000,39,AGT-0074,fha
SALE-002303,LIST-000517,2026-02-02,735000,107,AGT-0478,fha
SALE-002304,LIST-003790,2025-03-24,685000,79,AGT-0154,cash
SALE-002305,LIST-003603,2025-01-08,1072000,79,AGT-0460,conventional
SALE-002306,LIST-000013,2025-05-01,214000,36,AGT-0681,cash
SALE-002307,LIST-003376,2025-09-07,345000,94,AGT-0548,conventional
SALE-002308,LIST-000289,2024-07-23,385000,30,AGT-0110,conventional
SALE-002309,LIST-001709,2024-12-13,582000,74,AGT-0226,fha
SALE-002310,LIST-000003,2025-04-20,312000,74,AGT-0042,conventional
SALE-002311,LIST-002451,2025-02-19,351000,100,AGT-0784,cash
SALE-002312,LIST-002004,2024-09-01,307000,68,AGT-0504,conventional
SALE-002313,LIST-004474,2025-11-03,400000,67,AGT-0329,conventional
SALE-002314,LIST-004504,2025-01-24,766000,98,AGT-0334,fha
SALE-002315,LIST-002198,2025-08-06,810000,85,AGT-0459,fha
SALE-002316,LIST-001880,2025-02-12,1109000,11,AGT-0599,conventional
SALE-002317,LIST-003561,2025-03-20,490000,54,AGT-0437,cash
SALE-002318,LIST-000240,2026-04-29,819000,60,AGT-0468,fha
SALE-002319,LIST-000824,2024-07-08,245000,44,AGT-0319,conventional
SALE-002320,LIST-000110,2025-08-11,551000,59,AGT-0455,cash
SALE-002321,LIST-000311,2026-04-12,981000,68,AGT-0762,fha
SALE-002322,LIST-001989,2026-04-24,985000,129,AGT-0495,conventional
SALE-002323,LIST-003019,2026-04-01,654000,56,AGT-0123,va
SALE-002324,LIST-001376,2025-03-12,542000,105,AGT-0497,conventional
SALE-002325,LIST-000448,2025-01-21,450000,24,AGT-0710,fha
SALE-002326,LIST-000875,2026-01-13,736000,80,AGT-0497,cash
SALE-002327,LIST-000091,2025-01-15,336000,4,AGT-0006,cash
SALE-002328,LIST-000757,2024-11-04,417000,71,AGT-0680,conventional
SALE-002329,LIST-000134,2026-03-02,603000,48,AGT-0266,va
SALE-002330,LIST-001470,2025-12-14,665000,53,AGT-0036,cash
SALE-002331,LIST-004357,2025-02-26,173000,20,AGT-0144,conventional
SALE-002332,LIST-001004,2024-12-07,1272000,11,AGT-0458,va
SALE-002333,LIST-000182,2025-10-14,563000,33,AGT-0342,fha
SALE-002334,LIST-002629,2026-04-07,302000,39,AGT-0290,conventional
SALE-002335,LIST-004046,2025-05-23,469000,1,AGT-0570,conventional
SALE-002336,LIST-004448,2025-05-30,1320000,64,AGT-0436,cash
SALE-002337,LIST-002799,2025-07-17,747000,31,AGT-0754,fha
SALE-002338,LIST-002354,2024-09-26,551000,15,AGT-0738,va
SALE-002339,LIST-000966,2026-04-18,532000,66,AGT-0053,conventional
SALE-002340,LIST-002893,2026-04-28,511000,66,AGT-0227,fha
SALE-002341,LIST-002875,2025-06-08,258000,46,AGT-0227,conventional
SALE-002342,LIST-001503,2026-02-25,709000,38,AGT-0666,conventional
SALE-002343,LIST-001297,2026-01-14,587000,62,AGT-0577,conventional
SALE-002344,LIST-003835,2025-10-22,381000,35,AGT-0259,conventional
SALE-002345,LIST-000670,2024-07-26,795000,83,AGT-0446,fha
SALE-002346,LIST-002437,2024-10-01,1264000,22,AGT-0415,conventional
SALE-002347,LIST-003360,2024-12-27,326000,63,AGT-0540,fha
SALE-002348,LIST-001121,2025-06-06,457000,39,AGT-0436,conventional
SALE-002349,LIST-001622,2025-04-10,722000,42,AGT-0198,cash
SALE-002350,LIST-002100,2025-07-18,348000,44,AGT-0377,conventional
SALE-002351,LIST-003818,2025-04-16,714000,37,AGT-0456,conventional
SALE-002352,LIST-000975,2024-09-23,761000,47,AGT-0247,cash
SALE-002353,LIST-003120,2025-02-26,467000,55,AGT-0603,conventional
SALE-002354,LIST-003810,2025-09-22,1232000,81,AGT-0344,conventional
SALE-002355,LIST-000871,2025-05-08,800000,27,AGT-0665,conventional
SALE-002356,LIST-001499,2025-11-20,488000,53,AGT-0705,fha
SALE-002357,LIST-000147,2026-01-19,556000,97,AGT-0117,cash
SALE-002358,LIST-003627,2024-06-01,512000,1,AGT-0331,conventional
SALE-002359,LIST-001705,2026-04-25,323000,39,AGT-0412,cash
SALE-002360,LIST-003865,2025-08-03,625000,66,AGT-0333,cash
SALE-002361,LIST-003109,2024-09-02,538000,84,AGT-0525,cash
SALE-002362,LIST-004066,2025-07-16,1010000,44,AGT-0776,conventional
SALE-002363,LIST-004996,2024-11-13,433000,37,AGT-0692,conventional
SALE-002364,LIST-001863,2024-08-19,634000,20,AGT-0468,va
SALE-002365,LIST-004555,2025-03-14,1006000,23,AGT-0002,fha
SALE-002366,LIST-003390,2024-09-14,1377000,54,AGT-0217,conventional
SALE-002367,LIST-004931,2025-06-30,351000,101,AGT-0630,conventional
SALE-002368,LIST-001438,2025-12-20,383000,23,AGT-0063,conventional
SALE-002369,LIST-003256,2025-02-17,267000,88,AGT-0088,conventional
SALE-002370,LIST-004901,2024-12-18,684000,19,AGT-0033,fha
SALE-002371,LIST-002411,2024-10-15,418000,40,AGT-0080,cash
SALE-002372,LIST-002596,2026-02-03,643000,19,AGT-0356,fha
SALE-002373,LIST-004455,2024-07-27,876000,62,AGT-0052,conventional
SALE-002374,LIST-004311,2025-06-19,686000,42,AGT-0532,conventional
SALE-002375,LIST-002235,2025-12-06,564000,14,AGT-0780,fha
SALE-002376,LIST-004940,2026-04-29,888000,67,AGT-0617,conventional
SALE-002377,LIST-002933,2025-07-30,1000000,38,AGT-0572,fha
SALE-002378,LIST-003192,2026-01-11,622000,64,AGT-0546,conventional
SALE-002379,LIST-003687,2024-07-31,919000,54,AGT-0671,other
SALE-002380,LIST-002337,2024-12-03,681000,63,AGT-0327,conventional
SALE-002381,LIST-002884,2024-06-28,245000,56,AGT-0370,conventional
SALE-002382,LIST-002001,2025-10-20,333000,35,AGT-0364,fha
SALE-002383,LIST-003467,2025-07-20,734000,34,AGT-0420,fha
SALE-002384,LIST-002102,2024-10-08,544000,49,AGT-0032,conventional
SALE-002385,LIST-000525,2024-12-27,473000,75,AGT-0072,fha
SALE-002386,LIST-002755,2025-03-11,419000,41,AGT-0743,cash
SALE-002387,LIST-001620,2026-02-01,781000,13,AGT-0512,va
SALE-002388,LIST-004006,2026-04-25,782000,36,AGT-0503,cash
SALE-002389,LIST-001671,2025-02-15,1304000,71,AGT-0009,conventional
SALE-002390,LIST-000617,2025-08-23,898000,64,AGT-0536,cash
SALE-002391,LIST-000553,2025-05-30,1776000,20,AGT-0126,conventional
SALE-002392,LIST-003534,2024-12-30,717000,45,AGT-0240,conventional
SALE-002393,LIST-000296,2025-02-09,737000,39,AGT-0605,conventional
SALE-002394,LIST-002931,2025-03-25,355000,45,AGT-0614,cash
SALE-002395,LIST-004392,2025-07-28,157000,60,AGT-0049,conventional
SALE-002396,LIST-000853,2025-08-13,686000,1,AGT-0288,cash
SALE-002397,LIST-002439,2024-08-06,324000,66,AGT-0288,conventional
SALE-002398,LIST-002323,2025-04-06,1548000,32,AGT-0208,conventional
SALE-002399,LIST-000131,2025-04-22,260000,42,AGT-0392,conventional
SALE-002400,LIST-001538,2025-09-09,814000,33,AGT-0782,conventional
SALE-002401,LIST-001221,2025-05-24,765000,23,AGT-0532,fha
SALE-002402,LIST-003645,2026-02-17,439000,36,AGT-0477,conventional
SALE-002403,LIST-003262,2026-02-01,679000,46,AGT-0299,conventional
SALE-002404,LIST-002402,2025-07-19,240000,90,AGT-0662,fha
SALE-002405,LIST-002709,2025-10-20,782000,43,AGT-0010,conventional
SALE-002406,LIST-000492,2025-07-11,349000,32,AGT-0734,conventional
SALE-002407,LIST-003117,2025-05-13,1059000,35,AGT-0124,cash
SALE-002408,LIST-000931,2026-04-29,776000,60,AGT-0167,fha
SALE-002409,LIST-003716,2024-10-26,762000,35,AGT-0787,fha
SALE-002410,LIST-002751,2025-04-24,231000,32,AGT-0276,conventional
SALE-002411,LIST-000825,2025-05-01,574000,2,AGT-0444,conventional
SALE-002412,LIST-002822,2024-09-26,607000,27,AGT-0643,fha
SALE-002413,LIST-004838,2025-02-14,685000,57,AGT-0720,cash
SALE-002414,LIST-000079,2026-02-18,320000,32,AGT-0469,fha
SALE-002415,LIST-001883,2025-08-25,407000,42,AGT-0436,conventional
SALE-002416,LIST-000488,2026-04-24,1990000,75,AGT-0048,cash
SALE-002417,LIST-004194,2025-06-16,581000,48,AGT-0327,cash
SALE-002418,LIST-002306,2025-11-03,175000,12,AGT-0750,fha
SALE-002419,LIST-004317,2025-08-23,593000,34,AGT-0326,conventional
SALE-002420,LIST-004899,2025-08-08,455000,34,AGT-0756,cash
SALE-002421,LIST-002521,2026-04-12,421000,19,AGT-0305,va
SALE-002422,LIST-000178,2025-02-27,158000,52,AGT-0492,conventional
SALE-002423,LIST-001253,2025-02-18,292000,42,AGT-0486,conventional
SALE-002424,LIST-001198,2025-06-22,280000,97,AGT-0058,fha
SALE-002425,LIST-002556,2025-09-21,1026000,37,AGT-0146,cash
SALE-002426,LIST-002779,2024-07-31,716000,62,AGT-0043,va
SALE-002427,LIST-003419,2025-12-17,347000,39,AGT-0669,conventional
SALE-002428,LIST-001581,2025-05-04,744000,40,AGT-0761,fha
SALE-002429,LIST-002790,2026-02-20,253000,81,AGT-0056,conventional
SALE-002430,LIST-001149,2026-04-24,239000,99,AGT-0163,conventional
SALE-002431,LIST-004505,2025-01-28,492000,49,AGT-0397,cash
SALE-002432,LIST-001302,2024-08-09,363000,8,AGT-0133,conventional
SALE-002433,LIST-000246,2026-03-02,266000,9,AGT-0370,conventional
SALE-002434,LIST-001043,2026-02-09,699000,40,AGT-0743,conventional
SALE-002435,LIST-004001,2025-11-27,393000,57,AGT-0636,conventional
SALE-002436,LIST-003637,2025-05-20,849000,17,AGT-0546,cash
SALE-002437,LIST-004293,2025-09-09,1211000,40,AGT-0441,cash
SALE-002438,LIST-004305,2024-12-12,888000,35,AGT-0342,cash
SALE-002439,LIST-002364,2025-08-05,1439000,37,AGT-0705,conventional
SALE-002440,LIST-001217,2025-03-17,547000,69,AGT-0510,conventional
SALE-002441,LIST-003047,2025-10-22,340000,71,AGT-0781,conventional
SALE-002442,LIST-000235,2025-03-17,1179000,53,AGT-0714,conventional
SALE-002443,LIST-001059,2026-04-26,976000,49,AGT-0783,conventional
SALE-002444,LIST-002087,2025-09-23,1208000,75,AGT-0524,va
SALE-002445,LIST-004577,2026-04-27,332000,66,AGT-0458,fha
SALE-002446,LIST-004175,2025-02-13,815000,37,AGT-0213,conventional
SALE-002447,LIST-000590,2025-02-18,716000,78,AGT-0074,conventional
SALE-002448,LIST-003063,2025-03-18,1075000,17,AGT-0731,conventional
SALE-002449,LIST-004094,2025-02-21,1077000,24,AGT-0526,conventional
SALE-002450,LIST-002739,2024-11-18,409000,38,AGT-0384,cash
SALE-002451,LIST-002157,2025-02-04,638000,37,AGT-0446,fha
SALE-002452,LIST-003495,2024-09-28,1414000,67,AGT-0699,conventional
SALE-002453,LIST-003377,2025-06-28,377000,73,AGT-0233,fha
SALE-002454,LIST-001308,2025-04-13,582000,48,AGT-0379,fha
SALE-002455,LIST-004920,2026-01-08,452000,6,AGT-0621,cash
SALE-002456,LIST-000150,2026-05-01,2838000,1,AGT-0546,conventional
SALE-002457,LIST-003328,2025-04-28,867000,14,AGT-0675,conventional
SALE-002458,LIST-001406,2024-08-10,688000,19,AGT-0789,conventional
SALE-002459,LIST-000858,2024-08-13,316000,46,AGT-0491,fha
SALE-002460,LIST-002397,2024-12-14,582000,30,AGT-0329,other
SALE-002461,LIST-003614,2025-08-09,575000,42,AGT-0714,conventional
SALE-002462,LIST-001530,2024-08-08,559000,45,AGT-0573,conventional
SALE-002463,LIST-002816,2026-03-15,493000,14,AGT-0381,conventional
SALE-002464,LIST-003918,2024-10-26,359000,38,AGT-0277,conventional
SALE-002465,LIST-004336,2026-02-14,754000,56,AGT-0621,other
SALE-002466,LIST-004857,2025-09-18,798000,45,AGT-0079,cash
SALE-002467,LIST-004405,2025-07-02,270000,50,AGT-0545,cash
SALE-002468,LIST-000965,2024-09-22,684000,28,AGT-0087,conventional
SALE-002469,LIST-000442,2025-09-11,802000,57,AGT-0282,cash
SALE-002470,LIST-004211,2025-11-23,658000,59,AGT-0653,fha
SALE-002471,LIST-001956,2024-11-25,543000,2,AGT-0436,conventional
SALE-002472,LIST-002385,2024-11-10,433000,38,AGT-0559,conventional
SALE-002473,LIST-000466,2025-05-16,1547000,4,AGT-0622,va
SALE-002474,LIST-001624,2025-09-27,1567000,94,AGT-0779,conventional
SALE-002475,LIST-001993,2025-06-24,1405000,31,AGT-0111,conventional
SALE-002476,LIST-000981,2025-05-11,1007000,34,AGT-0185,cash
SALE-002477,LIST-004314,2025-07-15,207000,32,AGT-0784,va
SALE-002478,LIST-001141,2025-11-22,434000,58,AGT-0625,conventional
SALE-002479,LIST-000680,2025-10-11,233000,82,AGT-0651,conventional
SALE-002480,LIST-001247,2025-11-23,430000,102,AGT-0673,fha
SALE-002481,LIST-002226,2024-12-17,355000,71,AGT-0395,conventional
SALE-002482,LIST-003825,2024-09-28,822000,52,AGT-0635,conventional
SALE-002483,LIST-001252,2024-08-31,386000,1,AGT-0788,conventional
SALE-002484,LIST-002874,2025-05-14,326000,98,AGT-0066,other
SALE-002485,LIST-000705,2024-11-25,1086000,59,AGT-0073,conventional
SALE-002486,LIST-002270,2025-02-08,503000,47,AGT-0016,conventional
SALE-002487,LIST-001537,2026-04-17,1395000,65,AGT-0698,fha
SALE-002488,LIST-003657,2025-03-09,585000,94,AGT-0662,conventional
SALE-002489,LIST-000253,2026-04-29,664000,53,AGT-0789,va
SALE-002490,LIST-000160,2025-05-20,1274000,50,AGT-0496,conventional
SALE-002491,LIST-001786,2026-03-22,395000,43,AGT-0787,cash
SALE-002492,LIST-002926,2025-05-05,807000,55,AGT-0294,conventional
SALE-002493,LIST-002144,2025-07-20,1156000,27,AGT-0660,fha
SALE-002494,LIST-001997,2026-04-07,539000,71,AGT-0491,va
SALE-002495,LIST-000204,2026-01-16,731000,11,AGT-0311,cash
SALE-002496,LIST-003435,2025-12-09,404000,74,AGT-0471,fha
SALE-002497,LIST-003552,2024-10-20,631000,29,AGT-0085,fha
SALE-002498,LIST-000266,2025-08-08,424000,50,AGT-0460,cash
SALE-002499,LIST-003767,2025-09-13,337000,38,AGT-0301,cash
SALE-002500,LIST-003323,2025-11-03,875000,51,AGT-0054,cash
SALE-002501,LIST-000371,2025-03-14,527000,38,AGT-0688,conventional
SALE-002502,LIST-000022,2025-07-02,159000,94,AGT-0078,conventional
SALE-002503,LIST-000852,2025-07-06,212000,53,AGT-0582,conventional
SALE-002504,LIST-002745,2025-12-08,1020000,29,AGT-0582,fha
SALE-002505,LIST-001839,2024-11-05,527000,2,AGT-0677,cash
SALE-002506,LIST-004304,2025-01-30,469000,37,AGT-0759,other
SALE-002507,LIST-002909,2025-09-24,848000,81,AGT-0452,conventional
SALE-002508,LIST-001651,2026-04-15,523000,53,AGT-0800,fha
SALE-002509,LIST-002287,2025-01-04,279000,9,AGT-0269,cash
SALE-002510,LIST-002070,2025-04-21,769000,59,AGT-0333,conventional
SALE-002511,LIST-000104,2025-12-07,575000,28,AGT-0101,fha
SALE-002512,LIST-004471,2024-05-30,360000,13,AGT-0366,va
SALE-002513,LIST-000149,2025-10-11,604000,50,AGT-0495,cash
SALE-002514,LIST-000124,2026-04-11,1876000,37,AGT-0611,fha
SALE-002515,LIST-003438,2025-07-18,370000,40,AGT-0458,conventional
SALE-002516,LIST-000829,2024-07-15,980000,54,AGT-0561,fha
SALE-002517,LIST-002691,2026-03-29,458000,36,AGT-0775,cash
SALE-002518,LIST-000958,2025-01-06,302000,1,AGT-0086,fha
SALE-002519,LIST-003138,2026-01-31,424000,43,AGT-0714,va
SALE-002520,LIST-004534,2026-02-16,555000,39,AGT-0268,fha
SALE-002521,LIST-004206,2025-01-08,338000,54,AGT-0318,cash
SALE-002522,LIST-002241,2025-11-27,355000,1,AGT-0513,fha
SALE-002523,LIST-002281,2024-11-30,278000,82,AGT-0575,fha
SALE-002524,LIST-003895,2026-02-09,153000,1,AGT-0587,fha
SALE-002525,LIST-003369,2025-07-21,646000,21,AGT-0621,conventional
SALE-002526,LIST-004214,2024-12-09,833000,11,AGT-0126,conventional
SALE-002527,LIST-003371,2024-06-09,792000,39,AGT-0763,other
SALE-002528,LIST-000786,2025-03-09,348000,27,AGT-0388,conventional
SALE-002529,LIST-002063,2026-01-30,1013000,33,AGT-0365,conventional
SALE-002530,LIST-003491,2024-12-29,802000,34,AGT-0687,conventional
SALE-002531,LIST-003955,2025-01-23,971000,11,AGT-0105,conventional
SALE-002532,LIST-000654,2024-07-17,1083000,52,AGT-0266,conventional
SALE-002533,LIST-003771,2025-09-05,808000,27,AGT-0773,va
SALE-002534,LIST-002286,2026-04-23,264000,82,AGT-0533,fha
SALE-002535,LIST-002511,2025-08-15,1482000,28,AGT-0732,conventional
